date,sector,k_month,obligors,defaulted,monthly_equivalent_default_rate
2018-04-30,Capital Goods,3,5612,16,0.002851033499643621
2018-04-30,Consumer,3,5710,12,0.0021015761821366026
2018-04-30,Energy,3,5651,8,0.0014156786409485046
2018-04-30,Finance,3,5519,11,0.001993114694691067
2018-04-30,Healthcare,3,5656,8,0.0014144271570014145
2018-04-30,Technology,3,6148,7,0.0011385816525699415
2018-04-30,Utilities,3,5985,12,0.0020050125313283208
2018-07-31,Basic Materials,3,5029,5,0.000994233446013124
2018-07-31,Capital Goods,3,5184,7,0.0013503086419753086
2018-07-31,Consumer,3,5388,7,0.0012991833704528583
2018-07-31,Energy,3,5403,14,0.002591153063113085
2018-07-31,Finance,3,5581,8,0.0014334348683031715
2018-07-31,Healthcare,3,5702,4,0.0007015082427218519
2018-07-31,Technology,3,5794,9,0.0015533310321021747
2018-07-31,Utilities,3,5970,7,0.0011725293132328308
2018-10-31,Basic Materials,3,5007,19,0.0037946874375873775
2018-10-31,Capital Goods,3,5223,15,0.002871912693854107
2018-10-31,Consumer,3,5386,14,0.0025993316004456
2018-10-31,Energy,3,5507,11,0.0019974577810059923
2018-10-31,Finance,3,5896,10,0.0016960651289009499
2018-10-31,Healthcare,3,5748,9,0.0015657620041753654
2018-10-31,Technology,3,5825,10,0.0017167381974248926
2018-10-31,Utilities,3,6028,15,0.0024883875248838754
2019-01-31,Basic Materials,3,4939,10,0.002024701356549909
2019-01-31,Capital Goods,3,5338,20,0.003746721618583739
2019-01-31,Consumer,3,5639,19,0.0033693917361234263
2019-01-31,Energy,3,5345,10,0.0018709073900841909
2019-01-31,Finance,3,5693,21,0.003688740558580713
2019-01-31,Healthcare,3,5679,13,0.0022891354111639374
2019-01-31,Technology,3,5647,20,0.003541703559412077
2019-01-31,Utilities,3,6095,10,0.0016406890894175555
2019-04-30,Basic Materials,3,4896,20,0.004084967320261438
2019-04-30,Capital Goods,3,5450,29,0.005321100917431192
2019-04-30,Consumer,3,5201,14,0.0026917900403768506
2019-04-30,Energy,3,5449,48,0.00880895577170123
2019-04-30,Finance,3,5531,32,0.0057855722292533
2019-04-30,Healthcare,3,5594,8,0.0014301036825169824
2019-04-30,Technology,3,5758,26,0.0045154567558179926
2019-04-30,Utilities,3,5842,12,0.0020540910647038686
2019-07-31,Basic Materials,3,4937,23,0.004658699615150901
2019-07-31,Capital Goods,3,5095,28,0.00549558390578999
2019-07-31,Consumer,3,4957,15,0.003026023804720597
2019-07-31,Energy,3,5374,17,0.0031633792333457386
2019-07-31,Finance,3,5510,28,0.005081669691470054
2019-07-31,Healthcare,3,5388,12,0.0022271714922048997
2019-07-31,Technology,3,5757,22,0.003821434775056453
2019-07-31,Utilities,3,6118,8,0.0013076168682576005
2019-10-31,Basic Materials,3,4796,12,0.0025020850708924102
2019-10-31,Capital Goods,3,4851,19,0.003916718202432488
2019-10-31,Consumer,3,5081,12,0.002361739814997048
2019-10-31,Energy,3,5164,25,0.004841208365608056
2019-10-31,Finance,3,5196,16,0.003079291762894534
2019-10-31,Healthcare,3,5600,11,0.0019642857142857144
2019-10-31,Technology,3,5837,14,0.0023984923762206613
2019-10-31,Utilities,3,6155,12,0.0019496344435418359
2020-01-31,Basic Materials,3,4750,13,0.0027368421052631577
2020-01-31,Capital Goods,3,4889,34,0.006954387400286357
2020-01-31,Consumer,3,5103,13,0.0025475210660395845
2020-01-31,Energy,3,5004,16,0.0031974420463629096
2020-01-31,Finance,3,5248,28,0.005335365853658537
2020-01-31,Healthcare,3,5453,24,0.004401247019988997
2020-01-31,Technology,3,5703,11,0.0019288093985621604
2020-01-31,Utilities,3,6035,8,0.0013256006628003315
2020-04-30,Basic Materials,3,4774,19,0.003979891076665271
2020-04-30,Capital Goods,3,4822,24,0.004977187888842804
2020-04-30,Consumer,3,4724,12,0.002540220152413209
2020-04-30,Energy,3,5208,19,0.0036482334869431645
2020-04-30,Finance,3,5169,28,0.005416908492938673
2020-04-30,Healthcare,3,5408,10,0.0018491124260355029
2020-04-30,Technology,3,5949,15,0.0025214321734745334
2020-04-30,Utilities,3,6303,15,0.002379819133745835
2020-07-31,Basic Materials,3,4755,18,0.0037854889589905363
2020-07-31,Capital Goods,3,4517,19,0.00420633163604162
2020-07-31,Consumer,3,4948,23,0.004648342764753436
2020-07-31,Energy,3,4983,33,0.006622516556291391
2020-07-31,Finance,3,5203,36,0.006919085143186623
2020-07-31,Healthcare,3,5638,12,0.002128414331323164
2020-07-31,Technology,3,6137,10,0.0016294606485253381
2020-07-31,Utilities,3,6371,16,0.0025113796892167633
2020-10-31,Basic Materials,3,4556,16,0.003511852502194908
2020-10-31,Capital Goods,3,4779,25,0.0052312199204854574
2020-10-31,Consumer,3,4913,7,0.0014247913698351314
2020-10-31,Energy,3,5117,23,0.004494821184287669
2020-10-31,Finance,3,5442,30,0.005512679162072767
2020-10-31,Healthcare,3,5802,14,0.002412961047914512
2020-10-31,Technology,3,5974,15,0.0025108804820890528
2020-10-31,Utilities,3,6234,12,0.0019249278152069298
2021-01-31,Basic Materials,3,4404,26,0.005903723887375113
2021-01-31,Capital Goods,3,4643,29,0.00624596166271807
2021-01-31,Consumer,3,5071,18,0.0035495957404851116
2021-01-31,Energy,3,4988,32,0.006415396952686447
2021-01-31,Finance,3,5267,63,0.011961268274159864
2021-01-31,Healthcare,3,5742,14,0.0024381748519679554
2021-01-31,Technology,3,6198,29,0.00467892868667312
2021-01-31,Utilities,3,6519,16,0.0024543641662831722
2021-04-30,Basic Materials,3,4322,23,0.005321610365571495
2021-04-30,Capital Goods,3,4428,23,0.005194218608852755
2021-04-30,Consumer,3,5042,27,0.0053550178500595
2021-04-30,Energy,3,5274,43,0.008153204398938187
2021-04-30,Finance,3,5432,57,0.010493372606774668
2021-04-30,Healthcare,3,5768,13,0.0022538141470180304
2021-04-30,Technology,3,5928,16,0.002699055330634278
2021-04-30,Utilities,3,6579,16,0.0024319805441556466
2021-07-31,Basic Materials,3,4584,19,0.0041448516579406635
2021-07-31,Capital Goods,3,4507,18,0.0039937874417572666
2021-07-31,Consumer,3,5103,22,0.004311189496374682
2021-07-31,Energy,3,4975,36,0.007236180904522613
2021-07-31,Finance,3,5602,60,0.010710460549803642
2021-07-31,Healthcare,3,6015,17,0.002826267664172901
2021-07-31,Technology,3,6162,32,0.00519311911716975
2021-07-31,Utilities,3,6642,17,0.0025594700391448357
2021-10-31,Basic Materials,3,4229,14,0.003310475289666588
2021-10-31,Capital Goods,3,4591,20,0.004356349379220213
2021-10-31,Consumer,3,4839,12,0.0024798512089274642
2021-10-31,Energy,3,5309,30,0.00565078169146732
2021-10-31,Finance,3,5666,26,0.004588775150017649
2021-10-31,Healthcare,3,5955,12,0.0020151133501259445
2021-10-31,Technology,3,6530,18,0.0027565084226646246
2021-10-31,Utilities,3,6799,17,0.0025003677011325195
2022-01-31,Basic Materials,3,4484,24,0.0053523639607493305
2022-01-31,Capital Goods,3,4543,12,0.0026414263702399295
2022-01-31,Consumer,3,5157,12,0.002326934264107039
2022-01-31,Energy,3,5505,36,0.006539509536784741
2022-01-31,Finance,3,5495,25,0.004549590536851683
2022-01-31,Healthcare,3,5914,18,0.003043625295908015
2022-01-31,Technology,3,6226,20,0.0032123353678123997
2022-01-31,Utilities,3,6750,14,0.002074074074074074
2022-04-30,Basic Materials,3,4250,10,0.002352941176470588
2022-04-30,Capital Goods,3,4749,20,0.004211412929037693
2022-04-30,Consumer,3,4855,16,0.0032955715756951597
2022-04-30,Energy,3,5324,27,0.00507137490608565
2022-04-30,Finance,3,5702,47,0.008242721851981761
2022-04-30,Healthcare,3,6262,17,0.0027147876077930374
2022-04-30,Technology,3,6500,23,0.0035384615384615385
2022-04-30,Utilities,3,6948,13,0.001871042026482441
2022-07-31,Basic Materials,3,4256,14,0.003289473684210526
2022-07-31,Capital Goods,3,4710,24,0.005095541401273885
2022-07-31,Consumer,3,5066,23,0.0045400710619818395
2022-07-31,Energy,3,5302,24,0.004526593738211996
2022-07-31,Finance,3,5872,49,0.008344686648501362
2022-07-31,Healthcare,3,6236,11,0.001763951250801796
2022-07-31,Technology,3,6527,27,0.004136663091772637
2022-07-31,Utilities,3,6704,25,0.0037291169451073984
2022-10-31,Basic Materials,3,4488,9,0.002005347593582888
2022-10-31,Capital Goods,3,4691,29,0.006182050735450863
2022-10-31,Consumer,3,5079,15,0.0029533372711163615
2022-10-31,Energy,3,5727,30,0.005238344683080147
2022-10-31,Finance,3,5851,44,0.0075200820372585886
2022-10-31,Healthcare,3,6150,10,0.0016260162601626016
2022-10-31,Technology,3,6736,22,0.0032660332541567696
2022-10-31,Utilities,3,7094,14,0.0019734987313222443
2023-01-31,Basic Materials,3,4588,27,0.005884917175239756
2023-01-31,Capital Goods,3,4963,41,0.008261132379609107
2023-01-31,Consumer,3,5100,24,0.004705882352941176
2023-01-31,Energy,3,5696,37,0.006495786516853933
2023-01-31,Finance,3,6160,89,0.014448051948051948
2023-01-31,Healthcare,3,6391,23,0.0035988108277264902
2023-01-31,Technology,3,6741,30,0.004450378282153983
2023-01-31,Utilities,3,6945,20,0.0028797696184305254
2023-04-30,Basic Materials,3,4538,20,0.004407227853680035
2023-04-30,Capital Goods,3,4822,30,0.006221484861053505
2023-04-30,Consumer,3,5343,14,0.002620250795433277
2023-04-30,Energy,3,5476,50,0.009130752373995616
2023-04-30,Finance,3,6385,60,0.009397024275646046
2023-04-30,Healthcare,3,6373,17,0.0026675035305193787
2023-04-30,Technology,3,6792,27,0.003975265017667844
2023-04-30,Utilities,3,6995,19,0.0027162258756254468
2023-07-31,Basic Materials,3,4574,11,0.002404897245299519
2023-07-31,Capital Goods,3,5087,19,0.0037350108118734027
2023-07-31,Consumer,3,5444,7,0.0012858192505510655
2023-07-31,Energy,3,5714,22,0.0038501925096254812
2023-07-31,Finance,3,6266,42,0.006702840727736993
2023-07-31,Healthcare,3,6431,11,0.001710464935468823
2023-07-31,Technology,3,6625,17,0.0025660377358490568
2023-07-31,Utilities,3,6984,19,0.002720504009163803
2023-10-31,Basic Materials,3,4684,14,0.0029888983774551663
2023-10-31,Capital Goods,3,5051,13,0.0025737477727182734
2023-10-31,Consumer,3,5421,17,0.003135952776240546
2023-10-31,Energy,3,6014,34,0.005653475224476222
2023-10-31,Finance,3,6081,37,0.006084525571452064
2023-10-31,Healthcare,3,6538,16,0.002447231569287244
2023-10-31,Technology,3,6931,15,0.002164189871591401
2023-10-31,Utilities,3,6959,12,0.001724385687598793
2024-01-31,Basic Materials,3,4949,10,0.002020610224287735
2024-01-31,Capital Goods,3,4960,22,0.004435483870967742
2024-01-31,Consumer,3,5377,16,0.0029756369722893808
2024-01-31,Energy,3,5971,32,0.005359236308825992
2024-01-31,Finance,3,6172,23,0.0037265068049254697
2024-01-31,Healthcare,3,6640,11,0.0016566265060240963
2024-01-31,Technology,3,6767,19,0.0028077434609132556
2024-01-31,Utilities,3,6941,14,0.002017000432214378
2024-04-30,Basic Materials,3,4996,14,0.0028022417934347476
2024-04-30,Capital Goods,3,5440,18,0.0033088235294117647
2024-04-30,Consumer,3,5797,16,0.0027600483008452647
2024-04-30,Energy,3,6200,25,0.004032258064516129
2024-04-30,Finance,3,6030,12,0.001990049751243781
2024-04-30,Healthcare,3,6524,10,0.0015328019619865114
2024-04-30,Technology,3,6840,17,0.0024853801169590645
2024-04-30,Utilities,3,6782,15,0.0022117369507519908
2024-07-31,Basic Materials,3,5029,19,0.003778087094849871
2024-07-31,Capital Goods,3,5519,21,0.0038050371444102193
2024-07-31,Consumer,3,5602,14,0.0024991074616208496
2024-07-31,Energy,3,5998,23,0.00383461153717906
2024-07-31,Finance,3,6172,36,0.005832793259883344
2024-07-31,Healthcare,3,6394,6,0.0009383797309978105
2024-07-31,Technology,3,6371,10,0.0015696123057604772
2024-07-31,Utilities,3,6560,10,0.001524390243902439
2024-10-31,Basic Materials,3,5286,23,0.004351116155883465
2024-10-31,Capital Goods,3,5273,25,0.004741134079271762
2024-10-31,Consumer,3,5536,19,0.0034320809248554913
2024-10-31,Energy,3,6081,33,0.005426739023186976
2024-10-31,Finance,3,6204,45,0.007253384912959381
2024-10-31,Healthcare,3,6366,18,0.002827521206409048
2024-10-31,Technology,3,6444,24,0.0037243947858473
2024-10-31,Utilities,3,6796,13,0.0019128899352560329
2025-01-31,Basic Materials,3,5093,25,0.00490869821323385
2025-01-31,Capital Goods,3,5371,38,0.007075032582386892
2025-01-31,Consumer,3,5894,24,0.0040719375636240245
2025-01-31,Energy,3,5848,49,0.008378932968536252
2025-01-31,Finance,3,6149,64,0.010408196454708083
2025-01-31,Healthcare,3,6228,16,0.002569043031470777
2025-01-31,Technology,3,6467,26,0.004020411319004175
2025-01-31,Utilities,3,6459,14,0.0021675181916705373
2025-04-30,Basic Materials,3,5169,18,0.003482298316889147
2025-04-30,Capital Goods,3,5568,25,0.004489942528735632
2025-04-30,Consumer,3,5559,23,0.004137434790429933
2025-04-30,Energy,3,6070,46,0.007578253706754531
2025-04-30,Finance,3,6317,46,0.007281937628621181
2025-04-30,Healthcare,3,6380,20,0.003134796238244514
2025-04-30,Technology,3,6324,16,0.002530044275774826
2025-04-30,Utilities,3,6250,21,0.00336
2025-07-31,Basic Materials,3,5253,27,0.005139920045688178
2025-07-31,Capital Goods,3,5713,20,0.003500787677227376
2025-07-31,Consumer,3,5668,19,0.0033521524347212422
2025-07-31,Energy,3,5771,36,0.006238086986657425
2025-07-31,Finance,3,5964,47,0.007880617035546614
2025-07-31,Healthcare,3,6264,23,0.0036717752234993613
2025-07-31,Technology,3,6123,15,0.002449779519843214
2025-07-31,Utilities,3,6363,13,0.002043061449002043
2025-10-31,Basic Materials,3,5138,16,0.003114052160373686
2025-10-31,Capital Goods,3,5545,24,0.004328223624887286
2025-10-31,Consumer,3,5389,9,0.0016700686583781777
2025-10-31,Energy,3,5902,32,0.005421890884445951
2025-10-31,Finance,3,6009,30,0.004992511233150275
2025-10-31,Healthcare,3,6020,15,0.0024916943521594683
2025-10-31,Technology,3,6213,23,0.00370191533880573
2025-10-31,Utilities,3,6320,7,0.0011075949367088608
2000-01-31,Basic Materials,6,9860,34,0.0034482758620689655
2000-01-31,Capital Goods,6,10255,47,0.004583130180399805
2000-01-31,Consumer,6,11329,30,0.0026480713213875894
2000-01-31,Energy,6,12034,56,0.00465348180156224
2000-01-31,Finance,6,12179,62,0.005090729944987273
2000-01-31,Healthcare,6,13028,34,0.0026097635861221983
2000-01-31,Technology,6,13265,36,0.0027139087825103657
2000-01-31,Utilities,6,13883,38,0.0027371605560757763
2000-07-31,Basic Materials,6,10118,18,0.0017790077090334058
2000-07-31,Capital Goods,6,10974,29,0.0026426098049936214
2000-07-31,Consumer,6,11580,33,0.002849740932642487
2000-07-31,Energy,6,11540,37,0.0032062391681109185
2000-07-31,Finance,6,12693,45,0.003545261167572678
2000-07-31,Healthcare,6,12450,33,0.002650602409638554
2000-07-31,Technology,6,12859,23,0.001788630531145501
2000-07-31,Utilities,6,13314,25,0.0018777226979119724
2001-01-31,Basic Materials,6,10165,29,0.002852926709296606
2001-01-31,Capital Goods,6,10660,37,0.0034709193245778614
2001-01-31,Consumer,6,11624,26,0.002236751548520303
2001-01-31,Energy,6,11699,33,0.002820753910590649
2001-01-31,Finance,6,12292,68,0.005532053368044257
2001-01-31,Healthcare,6,12441,24,0.0019291053773812395
2001-01-31,Technology,6,12819,33,0.0025743037678446056
2001-01-31,Utilities,6,12804,33,0.002577319587628866
2001-07-31,Basic Materials,6,10427,13,0.0012467632108947924
2001-07-31,Capital Goods,6,10808,26,0.0024056254626202813
2001-07-31,Consumer,6,11416,37,0.0032410651716888576
2001-07-31,Energy,6,11611,57,0.004909137886486952
2001-07-31,Finance,6,11748,74,0.006298944501191692
2001-07-31,Healthcare,6,12222,43,0.0035182457862870235
2001-07-31,Technology,6,12128,24,0.001978891820580475
2001-07-31,Utilities,6,12141,26,0.0021415039947286054
2002-01-31,Basic Materials,6,10528,41,0.0038943768996960487
2002-01-31,Capital Goods,6,10827,42,0.0038791909116098642
2002-01-31,Consumer,6,11435,46,0.004022737210319195
2002-01-31,Energy,6,11408,89,0.007801542776998597
2002-01-31,Finance,6,11705,76,0.006492951730029901
2002-01-31,Healthcare,6,11908,36,0.0030231776956667787
2002-01-31,Technology,6,11953,41,0.0034301012298167824
2002-01-31,Utilities,6,11957,31,0.002592623567784561
2002-07-31,Basic Materials,6,10472,47,0.004488158899923606
2002-07-31,Capital Goods,6,10791,72,0.006672226855713094
2002-07-31,Consumer,6,10871,30,0.002759635728083893
2002-07-31,Energy,6,11317,109,0.009631527790050366
2002-07-31,Finance,6,11352,50,0.004404510218463707
2002-07-31,Healthcare,6,11213,21,0.0018728261838936947
2002-07-31,Technology,6,11832,35,0.002958079783637593
2002-07-31,Utilities,6,11930,23,0.0019279128248114
2003-01-31,Basic Materials,6,10225,69,0.006748166259168704
2003-01-31,Capital Goods,6,10033,78,0.0077743446626133755
2003-01-31,Consumer,6,10825,39,0.003602771362586605
2003-01-31,Energy,6,10669,130,0.012184834567438373
2003-01-31,Finance,6,10825,133,0.012286374133949191
2003-01-31,Healthcare,6,11248,44,0.0039118065433854906
2003-01-31,Technology,6,11390,41,0.0035996488147497807
2003-01-31,Utilities,6,12057,51,0.0042299079372978355
2003-07-31,Basic Materials,6,10034,46,0.004584412995814232
2003-07-31,Capital Goods,6,10114,39,0.0038560411311053984
2003-07-31,Consumer,6,10168,21,0.002065302911093627
2003-07-31,Energy,6,10420,68,0.006525911708253359
2003-07-31,Finance,6,10788,72,0.006674082313681869
2003-07-31,Healthcare,6,11351,13,0.0011452735441811294
2003-07-31,Technology,6,11590,20,0.001725625539257981
2003-07-31,Utilities,6,12276,22,0.0017921146953405018
2004-01-31,Basic Materials,6,9255,30,0.0032414910858995136
2004-01-31,Capital Goods,6,9605,41,0.004268610098906819
2004-01-31,Consumer,6,10271,26,0.0025313990848018692
2004-01-31,Energy,6,10041,47,0.004680808684393985
2004-01-31,Finance,6,10702,57,0.005326107269669221
2004-01-31,Healthcare,6,11376,13,0.0011427566807313643
2004-01-31,Technology,6,11622,18,0.0015487867836861124
2004-01-31,Utilities,6,12400,38,0.003064516129032258
2004-07-31,Basic Materials,6,9253,21,0.002269534205122663
2004-07-31,Capital Goods,6,9480,51,0.005379746835443038
2004-07-31,Consumer,6,9888,32,0.003236245954692557
2004-07-31,Energy,6,10252,40,0.0039016777214202106
2004-07-31,Finance,6,10241,65,0.006347036422224392
2004-07-31,Healthcare,6,11279,42,0.003723734373614682
2004-07-31,Technology,6,11856,39,0.003289473684210526
2004-07-31,Utilities,6,12533,30,0.0023936806829968882
2005-01-31,Basic Materials,6,8691,9,0.0010355540214014498
2005-01-31,Capital Goods,6,9565,31,0.0032409827496079455
2005-01-31,Consumer,6,9540,20,0.0020964360587002098
2005-01-31,Energy,6,10100,44,0.004356435643564357
2005-01-31,Finance,6,10741,43,0.004003351643236197
2005-01-31,Healthcare,6,11502,25,0.0021735350373848026
2005-01-31,Technology,6,12247,41,0.003347758634767698
2005-01-31,Utilities,6,13011,21,0.0016140189070786258
2005-07-31,Basic Materials,6,8811,31,0.00351832936102599
2005-07-31,Capital Goods,6,9253,29,0.003134118664217011
2005-07-31,Consumer,6,9620,21,0.002182952182952183
2005-07-31,Energy,6,10507,38,0.003616636528028933
2005-07-31,Finance,6,11171,55,0.004923462536925969
2005-07-31,Healthcare,6,11860,18,0.0015177065767284991
2005-07-31,Technology,6,12665,37,0.0029214370311883143
2005-07-31,Utilities,6,13517,26,0.0019235037360361027
2006-01-31,Basic Materials,6,8847,25,0.002825816661015033
2006-01-31,Capital Goods,6,9246,30,0.003244646333549643
2006-01-31,Consumer,6,9964,26,0.002609393817743878
2006-01-31,Energy,6,10234,26,0.0025405511041625955
2006-01-31,Finance,6,11533,35,0.003034769791034423
2006-01-31,Healthcare,6,12086,35,0.00289591262617905
2006-01-31,Technology,6,13115,20,0.0015249714067861228
2006-01-31,Utilities,6,14048,23,0.001637243735763098
2006-07-31,Basic Materials,6,8943,18,0.0020127474002012745
2006-07-31,Capital Goods,6,9678,23,0.0023765240752221532
2006-07-31,Consumer,6,10157,17,0.0016737225558727971
2006-07-31,Energy,6,11005,31,0.0028169014084507044
2006-07-31,Finance,6,11540,37,0.0032062391681109185
2006-07-31,Healthcare,6,12709,20,0.0015736879376819577
2006-07-31,Technology,6,13277,28,0.0021089101453641637
2006-07-31,Utilities,6,13903,26,0.0018700999784219234
2007-01-31,Basic Materials,6,8901,35,0.003932142455903831
2007-01-31,Capital Goods,6,9939,50,0.005030687191870409
2007-01-31,Consumer,6,10551,22,0.002085110416074306
2007-01-31,Energy,6,11194,57,0.005092013578702877
2007-01-31,Finance,6,12150,68,0.005596707818930041
2007-01-31,Healthcare,6,12955,28,0.002161327672713238
2007-01-31,Technology,6,13406,36,0.002685364762046845
2007-01-31,Utilities,6,14075,26,0.001847246891651865
2007-07-31,Basic Materials,6,9740,24,0.0024640657084188913
2007-07-31,Capital Goods,6,10246,40,0.003903962521959789
2007-07-31,Consumer,6,10841,33,0.0030439996310303477
2007-07-31,Energy,6,11551,47,0.004068911782529651
2007-07-31,Finance,6,12119,71,0.00585856918887697
2007-07-31,Healthcare,6,13044,28,0.0021465808034345293
2007-07-31,Technology,6,13372,38,0.0028417588991923423
2007-07-31,Utilities,6,13975,30,0.002146690518783542
2008-01-31,Basic Materials,6,10026,34,0.003391182924396569
2008-01-31,Capital Goods,6,10517,41,0.003898450128363602
2008-01-31,Consumer,6,11096,38,0.003424657534246575
2008-01-31,Energy,6,11918,59,0.0049504950495049506
2008-01-31,Finance,6,12494,69,0.005522650872418761
2008-01-31,Healthcare,6,12918,27,0.0020901068276823038
2008-01-31,Technology,6,13273,27,0.002034204776614179
2008-01-31,Utilities,6,13599,35,0.0025737186557835134
2008-07-31,Basic Materials,6,10079,27,0.0026788371862287927
2008-07-31,Capital Goods,6,10672,24,0.0022488755622188904
2008-07-31,Consumer,6,11307,23,0.002034138144512249
2008-07-31,Energy,6,12138,66,0.005437469105289174
2008-07-31,Finance,6,12384,63,0.005087209302325582
2008-07-31,Healthcare,6,12857,20,0.0015555728396982188
2008-07-31,Technology,6,13076,24,0.0018354236769654328
2008-07-31,Utilities,6,13398,34,0.0025376921928646065
2009-01-31,Basic Materials,6,10504,18,0.0017136329017517135
2009-01-31,Capital Goods,6,10599,35,0.0033021983205962827
2009-01-31,Consumer,6,11476,30,0.0026141512722202857
2009-01-31,Energy,6,11816,40,0.003385240352064997
2009-01-31,Finance,6,12165,66,0.005425400739827373
2009-01-31,Healthcare,6,12548,18,0.0014344915524386356
2009-01-31,Technology,6,12653,26,0.00205484865249348
2009-01-31,Utilities,6,12926,29,0.002243540151632369
2009-07-31,Basic Materials,6,10344,36,0.0034802784222737818
2009-07-31,Capital Goods,6,10733,40,0.003726823814404174
2009-07-31,Consumer,6,10919,34,0.0031138382635772506
2009-07-31,Energy,6,11729,65,0.005541819421945605
2009-07-31,Finance,6,11966,67,0.005599197726892863
2009-07-31,Healthcare,6,12006,24,0.001999000499750125
2009-07-31,Technology,6,12704,29,0.0022827455919395465
2009-07-31,Utilities,6,12209,31,0.0025391104922598082
2010-01-31,Basic Materials,6,10458,39,0.0037292025243832474
2010-01-31,Capital Goods,6,10672,51,0.0047788605697151425
2010-01-31,Consumer,6,11040,22,0.0019927536231884057
2010-01-31,Energy,6,11139,52,0.004668282610647275
2010-01-31,Finance,6,11564,64,0.005534417156693186
2010-01-31,Healthcare,6,11913,22,0.0018467220683287165
2010-01-31,Technology,6,12274,39,0.0031774482646244094
2010-01-31,Utilities,6,12071,17,0.0014083340236931488
2010-07-31,Basic Materials,6,10238,37,0.003613987106856808
2010-07-31,Capital Goods,6,10736,40,0.0037257824143070045
2010-07-31,Consumer,6,10808,32,0.0029607698001480384
2010-07-31,Energy,6,11266,31,0.0027516421090005324
2010-07-31,Finance,6,11578,73,0.006305061323199171
2010-07-31,Healthcare,6,11529,30,0.0026021337496747333
2010-07-31,Technology,6,11519,24,0.002083514193940446
2010-07-31,Utilities,6,12181,15,0.001231425991297923
2011-01-31,Basic Materials,6,10031,41,0.004087329279234373
2011-01-31,Capital Goods,6,10423,40,0.0038376666986472225
2011-01-31,Consumer,6,10206,38,0.003723300019596316
2011-01-31,Energy,6,10615,41,0.0038624587847385775
2011-01-31,Finance,6,11148,61,0.0054718335127377105
2011-01-31,Healthcare,6,11072,20,0.0018063583815028901
2011-01-31,Technology,6,11445,39,0.0034076015727391874
2011-01-31,Utilities,6,11822,28,0.0023684655726611404
2011-07-31,Basic Materials,6,9555,29,0.0030350601779173206
2011-07-31,Capital Goods,6,10087,29,0.0028749876078120354
2011-07-31,Consumer,6,10202,17,0.0016663399333464027
2011-07-31,Energy,6,10477,35,0.0033406509496993414
2011-07-31,Finance,6,10722,41,0.0038239134489833986
2011-07-31,Healthcare,6,10860,15,0.0013812154696132596
2011-07-31,Technology,6,11572,14,0.0012098167991704113
2011-07-31,Utilities,6,12100,21,0.0017355371900826446
2012-01-31,Basic Materials,6,9293,30,0.003228236306897665
2012-01-31,Capital Goods,6,9837,40,0.0040662803700315135
2012-01-31,Consumer,6,9926,34,0.0034253475720330447
2012-01-31,Energy,6,10342,44,0.0042544962289692515
2012-01-31,Finance,6,10505,29,0.002760590195145169
2012-01-31,Healthcare,6,10917,24,0.0021984061555372354
2012-01-31,Technology,6,11767,34,0.002889436559870825
2012-01-31,Utilities,6,12400,28,0.0022580645161290325
2012-07-31,Basic Materials,6,9313,35,0.003758187479866853
2012-07-31,Capital Goods,6,9490,39,0.00410958904109589
2012-07-31,Consumer,6,9881,22,0.002226495293998583
2012-07-31,Energy,6,10132,52,0.005132254243979471
2012-07-31,Finance,6,10523,72,0.006842155278912857
2012-07-31,Healthcare,6,11120,26,0.0023381294964028776
2012-07-31,Technology,6,12030,36,0.0029925187032418953
2012-07-31,Utilities,6,12753,30,0.002352387673488591
2013-01-31,Basic Materials,6,8984,47,0.005231522707034728
2013-01-31,Capital Goods,6,9422,44,0.004669921460411802
2013-01-31,Consumer,6,10000,21,0.0021
2013-01-31,Energy,6,10537,92,0.008731137895036538
2013-01-31,Finance,6,10744,81,0.007539091586001489
2013-01-31,Healthcare,6,11508,39,0.003388946819603754
2013-01-31,Technology,6,12266,39,0.003179520626120985
2013-01-31,Utilities,6,13120,33,0.0025152439024390245
2013-07-31,Basic Materials,6,8974,32,0.0035658569199910855
2013-07-31,Capital Goods,6,9252,43,0.004647643752702118
2013-07-31,Consumer,6,9774,32,0.0032739922242684674
2013-07-31,Energy,6,10765,67,0.006223873664653971
2013-07-31,Finance,6,11339,94,0.00828997266072846
2013-07-31,Healthcare,6,11829,38,0.003212443993575112
2013-07-31,Technology,6,12696,30,0.0023629489603024575
2013-07-31,Utilities,6,13390,30,0.0022404779686333084
2014-01-31,Basic Materials,6,8916,27,0.003028263795423957
2014-01-31,Capital Goods,6,9676,54,0.005580818520049607
2014-01-31,Consumer,6,10062,30,0.0029815146094215863
2014-01-31,Energy,6,10781,86,0.007976996568036361
2014-01-31,Finance,6,11486,82,0.0071391258923907365
2014-01-31,Healthcare,6,12172,30,0.002464673020046007
2014-01-31,Technology,6,12987,26,0.002002002002002002
2014-01-31,Utilities,6,13848,28,0.002021952628538417
2014-07-31,Basic Materials,6,9005,37,0.00410882842865075
2014-07-31,Capital Goods,6,9728,62,0.006373355263157895
2014-07-31,Consumer,6,10328,36,0.0034856700232378003
2014-07-31,Energy,6,11090,76,0.006853020739404869
2014-07-31,Finance,6,11813,102,0.008634555151104716
2014-07-31,Healthcare,6,12728,25,0.0019641734758013827
2014-07-31,Technology,6,12974,30,0.0023123169415754587
2014-07-31,Utilities,6,14056,26,0.0018497438816163915
